URL,Title,year,Release date,Genres,Language,Country,Main image,Duration,Rating,Director,Stars,Short Description,Story line,Budget,Opening Weekend,Gross,Production Company,Runtime,SoundMix,Color,Aspect Ration,Official Sites,Also Known As,Filming Location,Writers,TagLines,Plot Keywords
http://www.imdb.com/title/tt0262213/,Tcherike-ye Hooram,2000,,Drama,Persian,Iran,,87 min,6.0,Farhad Mehranfar,"Maryam Moqadam, Yusef Moradian",,,,,,,,,,,,The Legend of Love,,Farhad MehranfarMohammad Rezaee Rad,,
http://www.imdb.com/title/tt0346675/,Burador (Ang babaing sugo),2000,19 January 2000,,"Tagalog, Filipino",Philippines,,93 min,,Harry James,"January Isaac, King Gutierrez",,,,,,Manoli Films,,,,,,,,,,
http://www.imdb.com/title/tt0239086/,Kallafiorr,2000,7 February 2000,Comedy,Polish,Poland,,70 min,5.4,Jacek Borcuch,"Andrzej Chyra, Daniel Bloom",,,,,,,,,,,,,"Most Poniatowskiego, Warsaw, Mazowieckie, Poland",,,
http://www.imdb.com/title/tt0348260/,Tumbador,2000,8 March 2000,Action,"Filipino, Tagalog",Philippines,,95 min,,Roland Ledesma,"Ronald Gan Ledesma, Rey 'PJ' Abellana",,,,,,"MMG Entertainment International, Sunlight Films",,,,,,,,,,
http://www.imdb.com/title/tt0346948/,Eskort,2000,15 November 2000,Action,"Filipino, Tagalog",Philippines,,100 min,,Harry James,"Lito Lapid, John Regala",,,,,,"Manoli Films, Regal Films",,,,,,,,,,"Lieutenant , Sergeant , Escort , Rape , Reporter , See more"
http://www.imdb.com/title/tt0258084/,Real Men Wear Hawaiian Shirts,2000,,,,USA,,,,Ryan McCulloch,,,,,,,,,,,,,,,,,
http://www.imdb.com/title/tt0356996/,Paris boum boum,2000,5 June 2000,Action,,,,,,Charles Bouchery,"Charles Bouchery, Niels Dubost",,,,,,Ali Baba Productions,,,,,,,,,,
http://www.imdb.com/title/tt0347573/,Most Wanted,2000,8 March 2000,"Action, Crime","Filipino, Tagalog, English",Philippines,,102 min,,Uro Q. dela Cruz,"Jomari Yllana, L.J. Moreno",,,,,,Regal Films,,,,,,Most Wanted: Bira,,,,
http://www.imdb.com/title/tt0257801/,The Inverse Canon,2000,,,,,,,,,Martin Faltyn,,,,,,,,,,,,,,,,
http://www.imdb.com/title/tt0230056/,The Bunk Witch Project,2000,,Comedy,English,USA,,70 min,2.7,Steve Meyer,"Mark Bate, Stacie Dekker","Four amateur filmmakers go into the woods to shoot a documentary. They never return (Much to the delight of their peers). A year later, their footage is found. This is their harrowing story... sort of.","Tracy Donner, Jack Earwell, Matt Anderson, and Eric Duboix disappeared in the woods while documenting The Bunk Witch of Gnaw Bone. A year later, their footage is found by a group of rednecks. After trying to eat it, and deciding it wasn't edible, the rednecks turned it over to the police how threw it in a corner where it rested for a few months. Then an amateur filmmaker put together their footage to find out what really happened to them... and maybe even make a quick buck on the side. This film is a chronicle of their last days, as they have to put up with hunger, fear, fatigue... and each other.,",,,,Bunk Films,,,,,Bunk Films,,"Gnaw Bone, Indiana, USA",,"In November of 1998, four amateur filmmakers made complete fools out of themselves while documenting a piece of Indiana mythology...  A year later, their footage was found.... unfortunately...","Motel , Fake Documentary , Scream , Tent , Beer , See more"
http://www.imdb.com/title/tt0137698/,The Girl from China,2000,,Adult,English,Canada,,73 min,,Stephen Lyons,"Lil' Diva, Meko",,,,,,STP Productions,,,,,,Asian Girl Vol. 1 No. 1,"1624 Franklin Street, Vancouver, British Columbia, Canada",,,"Lubricant , Asian Woman , Dirty Old Man , Female Rear Nudity , Shaved Pussy , See more"
http://www.imdb.com/title/tt0256395/,A Slice of Life,2000,,,English,USA,,,,Joan McCormick-Cooper,Kevin Scott Allen,,,,,,,,,,,,,,,,
http://www.imdb.com/title/tt0269671/,Orgienhaus,2000,,Thriller,German,Switzerland,,120 min,4.6,Mathieu Seiler,"Gustavo Salami, Vanessa Augustin",,,,,,Klusfilm Productions,,,,,Official site [Switzerland],House of Orgies,,,,
http://www.imdb.com/title/tt0439482/,Brothers. Dogs. And God.,2000,,"Comedy, Drama",English,USA,"http://ia.media-imdb.com/images/M/MV5BNTUwNTk3NDIyNF5BMl5BanBnXkFtZTcwNDY5NDc0MQ@@._V1._SY317_CR6,0,214,317_.jpg",,4.7,David H. Hickey,"Spike Alexander, G.W. Bailey",,,"$200,000(estimated)",,,Trick Dog Films,,,,,,,"Kerrville, Texas, USA",Spike AlexanderDavid H. Hickey,,
http://www.imdb.com/title/tt0289521/,Tatin sin,2000,,,Serbian,Federal Republic of Yugoslavia,,,6.7,Radomir Belacevic,"Radomir Belacevic, Ivana Radosavljevic",,,,,,,,,,,,,,,,
http://www.imdb.com/title/tt0491762/,Diwrnod Hollol Mindblowing Heddiw,2000,,Drama,Welsh,UK,,98 min,,Euros Lyn,"Rhian Green, Kate Jarman",,,,,,HTV WALES,,,,,,,"Bardsley Island, Gwynedd, Wales, UK",,,
http://www.imdb.com/title/tt1890393/,Enemies Closer,2000,,Thriller,English,Australia,"http://ia.media-imdb.com/images/M/MV5BMTc3NzczMzIyNV5BMl5BanBnXkFtZTcwMTAyMjkwNQ@@._V1._SY317_CR5,0,214,317_.jpg",90 min,,Steven Aldridge,"Ryan Moloney, Kristy Wright",Keep your friends close,,,,,"Aldridge TV, Legend United",90 min,Stereo,Color,,,,,,Keep your friends close,
http://www.imdb.com/title/tt2254215/,Uprising: Revolution from the Roots,2000,,Drama,English,USA,,120 min,,Kevin Zinniel,"Todd Amundson, Michelle Bell",Joseph Camby III has been on the run from the government for seven years. When he resurfaces in Minneapolis the FBI picks up his trail. The activist has one last mission.,Joseph Camby III has been on the run from the government for seven years. When he resurfaces in Minneapolis the FBI picks up his trail. The activist has one last mission.,"$2,000(estimated)",,,Guerrilla Squad,120 min,,Color,1.33 : 1,,,"Minneapolis, Minnesota, USA",Mark Neuman-ScottKevin Zinniel,,
http://www.imdb.com/title/tt0210884/,Papa's song,2000,18 May 2000,,Dutch,Netherlands,,95 min,5.6,Sander Francken,"Victor Bottenbley, Virgill Ford",A local Dutch judge gets entangled in the mysterious past of his Antilian wife.,A local Dutch judge gets entangled in the mysterious past of his Antilian wife.,"$800,000(estimated)",,,"Luna Blou, St. Aves",,,,,,,Netherlands,Sander FranckenNorman de Palm,,
http://www.imdb.com/title/tt0788109/,Jin sheng you yue,2000,2000,"Drama, Romance",Mandarin,Taiwan,,,,Chao-hsuan Chang,"Andrea Choi, Wallace Chung",,,,,,Central Motion Pictures Corporation,,,,,,Forever Young,"Tainan, Taiwan",,,
http://www.imdb.com/title/tt0379817/,Huo xing gui ji,2000,28 September 2000,Drama,Cantonese,Hong Kong,,88 min,,Bryan Chang,"Shan-Shan Chan, Yuen-yin Lau",,,"HKD 500,000(estimated)",,"HKD 16,988(Hong Kong)(10 October 2000)",,,,,,,Among the Stars,"Hong Kong, China",,,
http://www.imdb.com/title/tt0265175/,Enticement,2000,,Thriller,English,USA,"http://ia.media-imdb.com/images/M/MV5BMTU3NTM3MDM3N15BMl5BanBnXkFtZTcwNDA5MjUxMQ@@._V1._SY317_CR4,0,214,317_.jpg",,5.5,Serge Rodnunsky,"Nicole Areu, Eric Austin",Two couples find themselves lost in deceit and unforgiving jealousy.,Two couples find themselves lost in deceit and unforgiving jealousy.,,,,Rojak Films,,,,,Rojak Films - Info page,,,,,Independent Film
http://www.imdb.com/title/tt0242339/,Burning Heart,2000,,,English,USA,,,5.3,Alexa Oona Schulz,"Chayton Arvin, Penny Bittone",,,,,,,,,,,,,,Edwin MilesAlexa Oona Schulz,,
http://www.imdb.com/title/tt0158721/,Lennon,2000,,"Biography, Drama, Music",English,USA,,,,,,Life story of John Lennon.,Life story of John Lennon.,,,,,,,,,,,,,,Independent Film
http://www.imdb.com/title/tt0233366/,Born to Kill,2000,,,English,USA,,,,,,,,,,,,,,,,,,,,,
http://www.imdb.com/title/tt0375888/,Kamome,2000,4 March 2000,Drama,Japanese,Japan,,96 min,,Genji Nakamura,"Hitomi Shimizu, Tomorowo Taguchi",,,,,,,,,,,,,,Genji NakamuraToshishiro Sato,,
http://www.imdb.com/title/tt0263141/,Bliss,2000,,,English,USA,,,5.9,Thomas Meyer,"Christopher Lance, Christine Louise Berry",,,,,,,,,,,,,,,,
http://www.imdb.com/title/tt2433732/,Tian xia wu di zhang men ren,2000,2000,"Action, Adventure","Cantonese, Mandarin",Hong Kong,,,,Siu-Hung Ng,"Kar Lok Chin, Billy Chow",,,,,,"Filmswell International Ltd., My Way Film Company Limited",,,,,,The King Boxer,,Yiu-Wang HoWing-Kwong Lo,,
http://www.imdb.com/title/tt0235428/,Le glandeur,2000,20 September 2000,Comedy,French,France,,,4.4,Jean-Pierre Mocky,"Evelyne Harter, Jean-Pierre Mocky",,,,,,,,,,,,,,,,
http://www.imdb.com/title/tt0243301/,Die Helden,2000,,"Action, Drama","English, German",Germany,,92 min,5.5,,"Kate Hardie, Regina Krueger",,,,,,Joe Berwick Productions,,,,,,,,,,
http://www.imdb.com/title/tt0235239/,The Blood,2000,,Horror,English,,,,6.3,David Zen Mansley,"Mark Borkowski, Andre Clauss",,,,,,Independent Forever,,,,,,,"California, USA",,,Independent Film
http://www.imdb.com/title/tt0306856/,The Sunshine Deli and Grocery,2000,,"Crime, Comedy",English,USA,"http://ia.media-imdb.com/images/M/MV5BMTIyODc3NzE0Nl5BMl5BanBnXkFtZTYwMDQ1Nzc5._V1._SY259_CR13,0,174,259_.jpg",93 min,8.1,Sean Sandler,"Chad Danford, Alexis Croucher",Meet Your Heroes!,,"$300,000(estimated)",,,"Step One Productions Inc., The Family Productions",,,,,,,"Manhattan, New York City, New York, USA",,Meet Your Heroes!,
http://www.imdb.com/title/tt0772698/,Acoso prohibido,2000,2000,"Action, Crime, Drama",Spanish,Mexico,,90 min,,Amado Portillo,"Roberto Ballesteros, Harry Geithner",,,,,,Cesar Balestra Producciones,,,,,,,Mexico,,,
http://www.imdb.com/title/tt0196663/,Der Kanacke,2000,,,German,Germany,,,6.0,Alexander Kiening,"Ken Duken, Dina Eichhorn",,,,,,"Alexander Kiening Film, Kinoherz",,,,,more Information,,,,,
http://www.imdb.com/title/tt0192180/,Jim's Camera,2000,,"Comedy, Drama",,UK,,,,Ian Waldron,,,,,,,,,,,,,,"Birkenhead, Merseyside, England, UK",,,"Nostalgia , Boredom , Smoking , 1970s , Drugs , See more"
http://www.imdb.com/title/tt1332012/,Fresh Flesh #9,2000,2000,Adult,English,USA,,,,Alex Sanders,"Chris Cannon, Erik Everhard",,,,,,Odyssey Group Video,,,,,,,,,,"Sex , Hardcore"
http://www.imdb.com/title/tt1575639/,NTR Nagar,2000,2000,Comedy,Telugu,India,,,,Babji,"Tanikella Bharani, Brahmanandam",,,"INR 5,000,000(estimated)",,,,,,,,,,,,,
http://www.imdb.com/title/tt0333890/,Mazha,2000,,,Malayalam,India,,,6.1,Lenin Rajendran,"Samyuktha Varma, Biju Menon",,,,,,,,,,,,,,,,
http://www.imdb.com/title/tt1575512/,Antha Mana Manchike,2000,2000,Comedy,Telugu,India,,,,,"Brahmanandam, Rachana",,,,,,,,,,,,,,,,
http://www.imdb.com/title/tt0206987/,One Shot Too High,2000,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.imdb.com/title/tt1486629/,Deal with the Devil,2000,,Drama,English,USA,http://ia.media-imdb.com/images/M/MV5BNTg1MjI5ODQzNV5BMl5BanBnXkFtZTcwNjQyNTQ4Mg@@._V1._SY317_.jpg,83 min,5.3,Carlos Sagadia,"Rainey Harris, Frank Bryan","An attractive, vulnerable, young woman gets involved with her greedy,controlling and manipulative boss. She chooses money and material things over morals and integrity and the results are catastrophic.","An attractive, vulnerable, young woman gets involved with her greedy,controlling and manipulative boss. She chooses money and material things over morals and integrity and the results are catastrophic.","$12,000(estimated)",,,Nu Focus Media Productions,,,,,,,"Memphis, Tennessee, USA",,,"Office Politics , Christian Theme , Deception , Power Of Money , Love Triangle"
http://www.imdb.com/title/tt0283954/,Bolugh,2000,,,Persian,Iran,,,4.1,Massood Jafari Jozani,"Hosein Yari, Vishka Asayesh",,,,,,Jozani Production Company,,,,,,Maturity,,,,
http://www.imdb.com/title/tt1469376/,Samaya Chakare Sansara Ratha,2000,2000,Drama,Oriya,,,,,Himanshu Parija,"Mihir Das, Siddhant Mahapatra",,,,,,Brajaraj Movies,,,,,,,,,,
http://www.imdb.com/title/tt1462605/,Rashmi Rekha,2000,2000,Drama,Oriya,India,,,,,Mihir Das,,,"INR 7,931,000(estimated)",,,,,,,,,,,,,
http://www.imdb.com/title/tt0283028/,Sayahnam,2000,,,Malayalam,India,,,,Sarath,,,,,,,,,,,,,,,,,
http://www.imdb.com/title/tt0337134/,Sagot kita: Mula ulo hanggang paa,2000,1 November 2000,"Action, Comedy, Romance","Filipino, Tagalog",Philippines,,110 min,,Felix E. Dalay,"Jinggoy Estrada, Vina Morales",,,,,,Millennium Cinema,,,,,,,,Felix E. DalayFelix E. Dalayand 2 more credits,,
http://www.imdb.com/title/tt0322852/,Jinx'd,2000,,Comedy,English,USA,"http://ia.media-imdb.com/images/M/MV5BMjE0NTMyMzM3NV5BMl5BanBnXkFtZTcwOTkyNTAzMQ@@._V1._SY317_CR4,0,214,317_.jpg",,2.2,Damon Wood,"Ryan Cameron, Jerry G. White",Comedy can be a dangerous business,,,,,Nomad Pictures,,,,,Nomad Pictures,,"Atlanta, Georgia, USA",Randy StewartDamon Woodand 2 more credits,Comedy can be a dangerous business,
http://www.imdb.com/title/tt0322754/,Injekcija,2000,,,Serbian,Croatia,,,,Iva Semencic,"Ivana Jelic, Mai Karas",,,,,,,,,,,,,,,,
http://www.imdb.com/title/tt0323324/,Musica,2000,,,Dutch,Belgium,,,,Peter Monsaert,,,,,,,,,,,,,,,,,
http://www.imdb.com/title/tt0323577/,Paradise,2000,,"Crime, Drama",English,USA,"http://ia.media-imdb.com/images/M/MV5BMTk2NzUxNTM1NF5BMl5BanBnXkFtZTcwNDAxODYyNw@@._V1._SY317_CR15,0,214,317_.jpg",,,Jonathan Flora,"Jonathan Flora, Ethan Wilson","Paradise is a hallucinatory tale of a small store robbery gone tragically awry. A fascinating, thematic meditation on the choices we make in life, and the consequences of those decisions.","Paradise is a hallucinatory tale of a small store robbery gone tragically awry. A fascinating, thematic meditation on the choices we make in life, and the consequences of those decisions.",,,,Lamplight Entertainment,,,,,,,,,,
http://www.imdb.com/title/tt0323019/,Las Bragas,2000,,,Dutch,Belgium,,,,Peter Monsaert,,,,,,,,,,,,,,,,,
http://www.imdb.com/title/tt0323096/,Loca de amor,2000,,,Serbian,Croatia,,,,Srdan Sarenac,"Ivana Jelic, Daria Lorenci",,,,,,,,,,,,,,,,
http://www.imdb.com/title/tt1016145/,(I'm Living) A Charmed Life,2000,,Comedy,English,USA,,65 min,,Kate Kaminski,"Tammy Duffy, Buffy Miller","In Maine, Duffy prepares for the arrival of Lulu and Fred, two New Yorkers she's never met but impulsively invited for a weekend visit. All three find love and friendship.","In Maine, Duffy prepares for the arrival of Lulu and Fred, two New Yorkers she's never met but impulsively invited for a weekend visit. All three find love and friendship.","$5,000(estimated)",,,BugEye Films,,,,,,,"Portland, Maine, USA",,A romantic comedy that redefines the genre.,
http://www.imdb.com/title/tt0245831/,Chief,2000,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.imdb.com/title/tt2123167/,Color of Love,2000,25 April 2000,Drama,English,USA,,90 min,,Chris Firriolo,"Dwayne Donald, Andrew Lionetti",,,"$200,000(estimated)",,,Stepping Stone Productions,,,,,,,"New Jersey, USA",Andrew LionettiChris Firriolo,,
http://www.imdb.com/title/tt0237853/,Tri brata,2000,,,,Kazakhstan,,80 min,6.9,Serik Aprimov,"Kasym Zhakibayev, Shakir Vilyoumov",,,,,,,,,,,,Three Brothers,,,,
http://www.imdb.com/title/tt0228309/,Foliage Funeral,2000,,,English,USA,,,,Richard Anselmo,"Beth McGuire, David J. McGuire",,,,,,,,,,,,,,,,
http://www.imdb.com/title/tt2022512/,Qian long duo bao,2000,6 April 2000,,Cantonese,Hong Kong,,,,John Cheung,"Wah Cheung, Siu-hou Chin",,,,,,Starplex Hong Kong,,,,,,Treasure Hunter,,,,
http://www.imdb.com/title/tt0210127/,Could Be Worse!,2000,,Musical,English,USA,,,5.3,Zack Stratis,"Eustathios Stratis, Evmorphia Stratis",Everyone has something to come out about.,Everyone has something to come out about.,,,,Midburb Productions,,,,,"Midburb Productions [United States], Official site",Mi heirotera,,Vilma GregoropoulousZack Stratis,Everyone Has Something To Come Out About!,"Gay Interest , Coming Out , Greek American , Independent Film"
http://www.imdb.com/title/tt0426460/,The Feathers of Peace,2000,,Drama,"English, Maori",New Zealand,,82 min,5.8,Barry Barclay,"John Callen, William Davis",,,,,,He Taonga Films,,,,,,,,,,
http://www.imdb.com/title/tt1091763/,Dokhtari be nam-e Tondar,2000,,,Persian,Iran,,,4.4,Hamid Reza Ashtianipoor,"Ladan Mostofi, Khosro Shakibai",,,,,,Gol Film,,,,,,A Girl Named Tondar,,,,
http://www.imdb.com/title/tt0297711/,Agarren al de los huevos,2000,8 March 2000,,Spanish,Mexico,,,,Mario Ramirez Reyes,"Rafael Goyri, Patricia Rivera",,,,,,Azteca Pictures,,,,,,,,,,
http://www.imdb.com/title/tt0270922/,Eclipsa,2000,6 December 2000,,Romanian,Romania,,,,Mitko Serafimovici,,,,,,,,,,,,,The Eclipse,,,,
http://www.imdb.com/title/tt0277346/,Stalkers,2000,5 August 2000,,,,,,2.3,Jesse Weathington,"Dawn Herriott, Brigitta Dau",,,,,,,,,,,,,,,,
http://www.imdb.com/title/tt0205248/,Mamirolle,2000,19 January 2000,,French,France,,90 min,4.4,Brigitte Coscas,"Lou Doillon, Sylvain Jacques",,,,,,Parnasse International,,,,,,,,Brigitte CoscasAlain Tasmaand 1 more credit,,
http://www.imdb.com/title/tt0241729/,The Miracle Letter,2000,,,,USA,,,,Shannon Pierce Wilkins,"Clay Banks, John Eric Bentley",A dying woman (Shannon Pierce) receives a letter from a long lost friend (Caia Coley) who is attempting to make amends for her past drug use.,"When a young woman finds out she has cancer with six months to live, she withdraws from her life and plans to die until she receives her miracle in a letter from a friend who, after nearly overdosing on drugs, finds God.,",,,,Avenales Productions,,,,,,,"Pasadena, California, USA",,,
http://www.imdb.com/title/tt1782532/,Sore Losers,2000,,Drama,English,USA,"http://ia.media-imdb.com/images/M/MV5BMTkyNTM3NjAxNl5BMl5BanBnXkFtZTcwMjc2NTQ2NA@@._V1._SY317_CR101,0,214,317_.jpg",125 min,,Rich Celenza,"Dawna Celenza, Demi Celenza",Mocumentary exploring the underground word of gambling in Chicago.,"Set in Chicago of current times, the world of gambling, booking, and collecting. You won't believe what you are gonna see happen right before your eyes as you are taken inside the life of one of the largest underground bookies in the Midwest, who finds himself surrounded by a web of violence, murder, addiction, and underground gambling. Based on true stories of a group of guys growing up on the mean streets of Chicago, you'll enter a world of violence and deceit that destroys everything in its path as gambling, betting, and booking lead to a roller coaster of lies, greed, and murder. Life, love, friendship, and family are all put to the test as their lives are justified through the good and evil of the underground gambling world of Chicago. Cops, lawyers, stock traders, and businessmen alike are all intertwined in this dark and unforgiving explicit drama.,","$50,000(estimated)",,,SoreLosers Productions,,,,,Official site,,"Chicago, Illinois, USA",,,
http://www.imdb.com/title/tt0190530/,Life-In-Progress,2000,,Comedy,English,USA,,,5.6,David W. Smith,"Christopher May, Richard Sturtevant",,,,,,Branded Films,,,Color,1.85 : 1,,,,,,Independent Film
http://www.imdb.com/title/tt0205521/,What's Eating You?,2000,,Comedy,,,,95 min,,Jonathan West,"Leslie Ackerman, Peter Allas",,,,,,American Independent Media Inc.,95 min,,,1.78 : 1,"American Independent Media, Inc.",,,,,
http://www.imdb.com/title/tt0292570/,Kante Koothurne Kanu,2000,,Drama,Telugu,India,,,,Narayana Rao Dasari,"Narayana Rao Dasari, Jayasudha",,,,,,Dasari Film University,,,,,,,,,,
http://www.imdb.com/title/tt0274742/,Puratchi,2000,,Musical,Tamil,India,,,,,,,,,,,,,,,,,,,,,
http://www.imdb.com/title/tt0282777/,Nadan Pennum Natupramaniyum,2000,,,Malayalam,India,,,6.0,,"Jayaram, Samyuktha Varma",,,,,,,,,,,,,,,,
http://www.imdb.com/title/tt0284814/,Adavi Chukka,2000,5 July 2000,"Action, Drama",Telugu,India,,,,Narayana Rao Dasari,"Vijayshanti, Charan Raj",,,,,,Sooraj Movies,,,,,,,,,,Revolutionary
http://www.imdb.com/title/tt0235816/,Thinking Out Loud,2000,13 April 2000,,,USA,,,7.3,Daniel Glasser,"Matthew Stravitz, Laura Kindred",,,"$10,000(estimated)",,,,,,Color,1.37 : 1,,,"New York City, New York, USA",,,
http://www.imdb.com/title/tt0291258/,I Was Robert Mitchum,2000,,,English,Australia,,,,Tim Slade,"Ralph Cotterill, Pascale Declair",,,"$15,000(estimated)",,,,,,,,,,,,,
http://www.imdb.com/title/tt0286559/,Congratulations,2000,,,English,Canada,,,5.8,Michael Jones,"Andy Jones, Cathy Jones",,,,,,,,,,,,,,,,
http://www.imdb.com/title/tt0950718/,Via del corso,2000,,Comedy,Italian,Italy,,96 min,3.0,Adolfo Lippi,"Pamela Camassa, Laura Chiatti","Three girls want to have fun on a Saturday in Rome by trying to score with at least 3 guys. Meanwhile, their friends seek out two rapists and a stolen scooter.","Three girls want to have fun on a Saturday in Rome by trying to score with at least 3 guys. Meanwhile, their friends seek out two rapists and a stolen scooter.",,,,"Caimano Productions, Reteitalia",,,,,,,"Rome, Lazio, Italy",Augusto CaminitoAugusto Caminitoand 4 more credits,,
http://www.imdb.com/title/tt0346861/,'Di ko kayang tanggapin,2000,12 January 2000,"Comedy, Romance","Tagalog, Filipino",Philippines,,102 min,,Willy Milan,"April Boy Regino, Ciara Sotto",,,,,,World Arts Cinema,,,,,,,,Dolan HarmondWilsa Dela Cruzand 1 more credit,,
http://www.imdb.com/title/tt0348192/,Testigo,2000,13 September 2000,Action,"Filipino, Tagalog",Philippines,,,,Francis Posadas,"Zoren Legaspi, Daisy Reyes",,,,,,Regal Films,,,,,,,,Francis PosadasRod Ortega,,
http://www.imdb.com/title/tt0342015/,Aago,2000,,,Nepali,Nepal,,,,Narayan Puri,"Sushil Chhetri, Bipana Thapa",,,,,,Rodi Films Production Pvt. Ltd.,,,,,,Fire,,,,"Kollywood , Kaliwood"
http://www.imdb.com/title/tt2014238/,"Hollywood, Wisconsin",2000,5 May 2001,Family,English,USA,,90 min,,Ted Roesgen,"Clark David Ausloss, Lori Barrett",A group of plucky kids come together to make a movie to save their local community theatre from being tore down to make room for a sludge factory.,A group of plucky kids come together to make a movie to save their local community theatre from being tore down to make room for a sludge factory.,"$30,000(estimated)",,,,,,,,,,,,"A movie about friendship, hard work and dreams coming true.","Movie Making , Winter , Wisconsin , Theatre , Fire"
http://www.imdb.com/title/tt0308156/,Deadly Sin,2000,,,English,USA,,70 min,,Fred Carpenter,"Donna DeCianni, Fred Carpenter",,,,,,Weintraub Entertainment Group,70 min,,Color,,,,"Stony Brook, Long Island, New York, USA",,,
http://www.imdb.com/title/tt0489984/,Midachi: el regreso del humor,2000,,Comedy,Spanish,Argentina,,95 min,2.9,,"Dady Brieva, Miguel Torres del Sel",,,,,,Artear,,,,,,,,,,
http://www.imdb.com/title/tt0439125/,Un banquete en Tetlapayac,2000,2000,Drama,Spanish,Mexico,,100 min,,Olivier Debroise,"Israel Fernandez, Enrique Serrano",,,,,,Incognito Films,,,,,,,Mexico,,,
http://www.imdb.com/title/tt0220463/,The Fishermen,2000,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.imdb.com/title/tt0248183/,A Million Miles an Hour,2000,,,English,USA,,,,Ben Freiburger,,,,,,,,,,,,,,,,,
http://www.imdb.com/title/tt0331874/,Basta Tricycle Driver... Sweet Lover,2000,,Comedy,"Filipino, Tagalog",Philippines,,112 min,,J.R. Ledesma,"Dennis Padilla, Smokey Manaloto",,,,,,MMG Entertainment International,,,,,,,,,,
http://www.imdb.com/title/tt0330796/,Q gei luen yan,2000,13 April 2000,"Drama, Romance",Cantonese,Hong Kong,,90 min,9.4,Tony Leung Hung-Wah,"Tat-Ming Cheung, Ken Wong",,,,,,Times Production,,,,,,"Queenie & King, the Lovers",,,,
http://www.imdb.com/title/tt0324481/,Vuk,2000,,,"Croatian, Serbian",Croatia,,,6.1,Nikola Ivanda,,,,,,,,,,,,,,,,,
http://www.imdb.com/title/tt0247023/,Voiz,2000,30 January 2006,Drama,Uzbek,Uzbekistan,,83 min,3.2,Yusup Razykov,,,,,,,,,,,,,Orator,,,,
http://www.imdb.com/title/tt0467527/,Big Enough for 3,2000,27 July 2000,Drama,English,UK,,,,Guy Shakespeare,"Bill Treacher, Toby Sawyer",,,,,,Paris Pictures,,,,,,,"Somerset, England, UK",,,
http://www.imdb.com/title/tt0245281/,Micheline,2000,23 August 2000,,,France,,100 min,8.7,Luc Leclerc du Sablon,"Luc Leclerc du Sablon, Gilberte Bourillet",,,,,,,,,,,,,,,,
http://www.imdb.com/title/tt0242380/,Citizen James,2000,,Comedy,English,USA,,74 min,8.2,Doug E. Doug,"Casper Andreas, Doug E. Doug",,,,,,,74 min,,Black and White,1.66 : 1,,,,Doug E. DougGuy Margo,,"Independent Film , Character Name In Title"
http://www.imdb.com/title/tt0188398/,Alien Dog,2000,,"Crime, Drama",English,Canada,,,,Bashar Shbib,"Amy Earhart, Maia Nadon-Chbib",,,,,,Oneira Pictures International,,,,,,,,Gabriel YoungBelva Lovelockand 1 more credit,,Independent Film
http://www.imdb.com/title/tt0260668/,1132 Pleasant Street,2000,,,English,Canada,,,,Norm Fassbender,"David McNally, Kate Ryan",,,,,,Blue Sky Communications,,,,,,,"Edmonton, Alberta, Canada",,,"Address As Title , Number In Title"
http://www.imdb.com/title/tt0216837/,"It's Alright Ma, I'm Only Trying",2000,,Drama,English,USA,,87 min,6.5,Abe Levy,"Chris Jaymes, Jorja Dwyer",,,,,,Colorfast Pictures,,,,,,,,,,Independent Film
http://www.imdb.com/title/tt0300325/,Peklo,2000,,,,Czech Republic,,,,David Duponchel,,,,,,,,,,,,,Hell,,,,
http://www.imdb.com/title/tt0370409/,Choppers,2000,,,English,Ireland,,,,Paul Farren,"Bryan Baker, Paul Buckley",,,,,,,,,,,,,,,,
http://www.imdb.com/title/tt0793574/,Shifteh,2000,,,Persian,Iran,,,4.3,Mohammad Ali Sajjadi,"Fariborz Arabnia, Bita Heydari",,,,,,Karen Film,,,,,,,,,,
http://www.imdb.com/title/tt0779760/,Real Story,2000,2000,Mystery,Telugu,India,,,,Venkataramanareddy Gaddam,"Brahmanandam, Chalapathi Rao",,,,,,S.M. Combines,,,,,,,,,,
http://www.imdb.com/title/tt2266849/,Tekye bar baad,2000,,Drama,Persian,Iran,,,2.8,Dariush Farhang,"Amin Hayayee, Leia Zanganeh",,,,,,Pooya Film,,,,,,Leaning on the wind,,,,
http://www.imdb.com/title/tt0160607/,Open Return,2000,,Comedy,,USA,,,,Christina Post,"Lisa Maher, George Sereika","GABBY retreats to her New Jersey hometown. It's not what she expected. Her frustrated friends, frenzied family and new love aren't quite the stress-release she was looking for.","GABBY retreats to her New Jersey hometown. It's not what she expected. Her frustrated friends, frenzied family and new love aren't quite the stress-release she was looking for.",,,,Real Eyes Productions,,,,,Real Eyes Productions,,"Avenel, New Jersey, USA",,,
http://www.imdb.com/title/tt0232473/,Proibito baciare,2000,,Sci-Fi,Italian,Italy,,77 min,,Nicola Di Francescantonio,"Fabrizio Lo Presti, Valentina Oppedisano",,,,,,Silva Film,,,,,,,"Genoa, Liguria, Italy",,,
